user, technique, session, word, rank, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, middle_distance, confused_distance, gesture_length, gesture_speed
gyz, normal, 3, subject, -1, 7, Undo, No, 1.0954, 0, -1, 7.27120852122, 3.99365416469, 4.32744031075, 10000, 1.51168055086, 1.38002606432
gyz, normal, 1, elections, 1, 9, Match, Yes, 4.33767, 0, 0.388378569593, 0.103401567846, 0.446635894837, 0.393101896187, 0.492251247906, 33.3412919615, 7.68645193422
gyz, normal, 1, bring, 1, 5, Match, Yes, 19.80747, 0, 0.279673159417, 0.0897944861782, 0.469172538349, 0.279681061382, 0.57720327716, 10.480728817, 0.529130111874
gyz, normal, 1, out, 1, 3, Match, Yes, 0.53181, 0, 0.26773705678, 0.308128632206, 0.277173408755, 0.266698974959, 0.319468263503, 3.68764364356, 6.93413746181
gyz, normal, 1, the, 1, 3, Match, Yes, 1.01326, 0, 0.211068422772, 0.328144463749, 0.0666009603835, 0.211639077384, 0.265211256332, 4.84461856882, 4.78121959696
gyz, normal, 1, best, 1, 4, Match, Yes, 1.17965, 0, 0.253160738901, 0.26394988793, 0.267083578533, 0.252645905804, 0.345446869843, 7.75032885074, 6.57002403318
gyz, normal, 1, time, 1, 4, Match, Yes, 1.47849, 0, 0.39607903621, 0.230777400297, 0.149573573993, 0.404658350755, 0.449812038028, 10.382518787, 7.02238012231
gyz, normal, 1, to, 1, 2, Match, Yes, 0.49864, 0, 0.0464015694686, 0.0597209142093, 0.101624018824, 0.044973615425, 0.0464015694686, 4.01075830485, 8.04339464313
gyz, normal, 1, go, 1, 2, Match, Yes, 0.51522, 0, 0.0937275296575, 0.033778362897, 0.205561098618, 0.0926466046117, 1.15460901066, 3.59376005713, 6.97519517318
gyz, normal, 1, shopping, 1, 8, Match, Yes, 1.91101, 0, 0.143510759157, 0.0707978756532, 0.0191184672241, 0.147617116979, 0.176067837051, 14.1407272727, 7.39960924994
gyz, normal, 1, watch, 1, 5, Match, Yes, 1.32917, 0, 0.257862074399, 0.235310879224, 0.267029014184, 0.258140913053, 0.847195109244, 10.6821756733, 8.03672643325
gyz, normal, 1, out, 1, 3, Match, Yes, 0.5649, 0, 0.261086230258, 0.221589722138, 0.491308372785, 0.257112779541, 0.361841060401, 4.77115388985, 8.44601502894
gyz, normal, 1, for, 3, 3, Select, Yes, 1.01379, 1.9274, 0.402416424398, 0.239172508529, 0.528204871531, 0.403196746663, 0.350197611405, 9.42851362031, 9.30026299362
gyz, normal, 1, low, 1, 3, Match, Yes, 2.25951, 0, 0.160912199093, 0.141826700589, 0.193753876372, 0.160625612035, 1.26980406437, 8.66092053142, 3.83309679153
gyz, normal, 1, flying, 1, 6, Match, Yes, 1.8109, 0, 0.303030144279, 0.0659208868645, 0.227393084877, 0.309545692546, 0.843926368272, 16.7180600389, 9.23190680817
gyz, normal, 1, objects, -1, 7, Match, No, 1.9605, 0, -1, 0.187047765499, 2.61975008372, 1.15999079387, 10000, 14.3326512681, 7.31071220001
gyz, normal, 1, prevailing, 1, 10, Match, Yes, 3.4556, 0, 0.307414080841, 0.298249445084, 0.287244951026, 0.308025200957, 1.04060213038, 29.44043506, 8.51963047227
gyz, normal, 1, wind, 1, 4, Match, Yes, 1.4786, 0, 0.226346676901, 0.277170198546, 0.266173964955, 0.224458118366, 0.52297092987, 11.9535382182, 8.0843623821
gyz, normal, 1, from, 1, 4, Match, Yes, 1.3123, 0, 0.148554842099, 0.102093903035, 0.196982336683, 0.148513872192, 0.878131319562, 8.71032861973, 6.63745227443
gyz, normal, 1, the, 1, 3, Match, Yes, 0.8973, 0, 0.254692881361, 0.392008697888, 0.0174268329309, 0.256775177859, 0.341717726913, 5.53602831518, 6.16965152701
gyz, normal, 1, east, 1, 4, Match, Yes, 0.8307, 0, 0.27293508849, 0.187641364763, 0.145676846328, 0.277363254446, 0.291606755693, 5.16608359233, 6.21895219975
gyz, normal, 1, breathing, 1, 9, Match, Yes, 3.289, 0, 0.473823845613, 0.27545318125, 0.931213490436, 0.468427616853, 0.506423688581, 18.2591792243, 5.55158991314
gyz, normal, 1, is, 1, 2, Match, Yes, 0.681, 0, 0.111352122288, 0.0823793136959, 0.0764082931755, 0.112683718907, 0.324478370949, 5.68776090913, 8.35207181957
gyz, normal, 1, difficult, 1, 9, Match, Yes, 3.0068, 0, 0.467434877295, 0.124177613965, 0.344324986453, 0.477150859673, 1.30771283897, 29.1869855263, 9.70699265873
gyz, normal, 1, elephants, 1, 9, Match, Yes, 4.6018, 0, 0.368101105708, 0.212868541098, 0.149831541359, 0.375882400061, 1.0931119974, 37.5013655905, 8.14928193109
gyz, normal, 1, are, 1, 3, Match, Yes, 0.6645, 0, 0.214124614509, 0.186562554791, 0.0841500777005, 0.217406626936, 0.512089309896, 3.54324445406, 5.33219631913
gyz, normal, 1, afraid, 1, 6, Match, Yes, 2.5413, 0, 0.269919484461, 0.125017124031, 0.564749147021, 0.266795999, 0.587361656974, 19.158803599, 7.53897753081
gyz, normal, 1, of, 1, 2, Match, Yes, 0.7143, 0, 0.0930921827685, 0.162380673727, 0.0583522830059, 0.092372420452, 0.0930921827685, 4.55511134383, 6.37702834079
gyz, normal, 1, mice, 1, 4, Match, Yes, 1.3122, 0, 0.332537115279, 0.225050073586, 0.248060897509, 0.336536349851, 0.426224810983, 8.61494260839, 6.5652664292
gyz, normal, 1, physics, 4, 7, Select, Yes, 2.5913, 1.9601, 0.725245308718, 0.241213985359, 0.753490166132, 0.734740860092, 0.632305877155, 22.3750407329, 8.63467785779
gyz, normal, 1, and, 1, 3, Match, Yes, 2.0264, 0, 0.485344458558, 0.195314175727, 0.230384385463, 0.496698424307, 0.511321338615, 10.4650521992, 5.16435659257
gyz, normal, 1, chemistry, 1, 9, Match, Yes, 2.2753, 0, 0.537640602923, 0.0460343087816, 0.256499491688, 0.553739507201, 1.39122949753, 27.8650157884, 12.2467436331
gyz, normal, 1, are, 2, 3, Select, Yes, 0.3985, 1.2956, 0.627433183919, 0.933916381469, 0.206545552024, 0.629816609634, 0.463419470389, 3.55699147666, 8.92595100793
gyz, normal, 1, hard, 6, 4, Select, Yes, 1.9428, 1.6442, 0.617568649619, 0.308930458435, 0.341080537504, 0.629758780938, 0.438737480631, 10.7096163515, 5.51246466518
gyz, normal, 1, my, 1, 2, Match, Yes, 0.4982, 0, 0.12147886195, 0.10562452763, 0.11857940311, 0.121869565974, 1.09019212154, 2.76150122479, 5.54295709512
gyz, normal, 1, favorite, 1, 8, Match, Yes, 2.5578, 0, 0.551061445202, 0.199131795384, 0.307030964826, 0.563477281247, 0.821631273593, 26.2964012104, 10.2808668428
gyz, normal, 1, place, 1, 5, Match, Yes, 1.777, 0, 0.270737076651, 0.284944103657, 0.385106980929, 0.268058390583, 0.387480941131, 13.1763957074, 7.4149666333
gyz, normal, 1, to, 1, 2, Match, Yes, 0.5314, 0, 0.114224216628, 0.2380695242, 0.0745474348318, 0.112470705675, 0.114224216628, 4.3713281834, 8.22605981068
gyz, normal, 1, visit, 1, 5, Match, Yes, 1.4275, 0, 0.407249843277, 0.222097495101, 0.4056500663, 0.411140512551, 0.856887571274, 17.8265691848, 12.4879644027
gyz, normal, 1, my, 1, 2, Match, Yes, 0.5149, 0, 0.188391464569, 0.133306418638, 0.14302385586, 0.190484228207, 0.748521092964, 2.981970707, 5.79135891825
gyz, normal, 1, favorite, 1, 8, Match, Yes, 2.2254, 0, 0.464372654189, 0.118530162575, 0.246546712793, 0.476115746543, 0.671603212501, 27.9223156264, 12.5470996793
gyz, normal, 1, subject, 1, 7, Match, Yes, 2.4413, 0, 0.420626123325, 0.516209468264, 0.158328577398, 0.424099335846, 0.724327710816, 17.7632391368, 7.27613940801
gyz, normal, 1, is, 1, 2, Match, Yes, 0.5981, 0, 0.365062732744, 0.251174759841, 0.433527772601, 0.36600904385, 0.58178253819, 6.31412912244, 10.5569789708
gyz, normal, 1, psychology, 1, 10, Match, Yes, 4.3674, 0, 0.736482365916, 0.206426752748, 0.0269293359926, 0.762307545981, 1.05410699423, 27.5877967447, 6.31675521927
gyz, normal, 1, my, 1, 2, Match, Yes, 0.3984, 0, 0.160904595969, 0.159830450131, 0.206292600788, 0.159981390573, 0.956520992247, 2.81337151781, 7.06167549651
gyz, normal, 1, watch, 1, 5, Match, Yes, 1.3119, 0, 0.437993217058, 0.312172341019, 0.36010485323, 0.442237159556, 0.487179281957, 9.84147508866, 7.501696081
gyz, normal, 1, fell, 1, 4, Match, Yes, 0.8803, 0, 0.429154710757, 0.305793777643, 0.484591198427, 0.43056980337, 0.429154710757, 8.9131700586, 10.1251505834
gyz, normal, 1, in, 1, 2, Match, Yes, 0.4153, 0, 0.136859270359, 0.240245015936, 0.149268628613, 0.134446872363, 0.549168290399, 2.66473330827, 6.41640575071
gyz, normal, 1, the, 1, 3, Match, Yes, 0.6478, 0, 0.398235080016, 0.108669417395, 0.276376546156, 0.406806417443, 0.407452659404, 6.43239049393, 9.92959322928
gyz, normal, 1, water, 1, 5, Match, Yes, 1.2955, 0, 0.43146497266, 0.538716314468, 0.30496558396, 0.431865973637, 0.847169026741, 7.37811904134, 5.69519030593
gyz, normal, 2, watch, 1, 5, Match, Yes, 1.3123, 0, 0.420731764802, 0.315969736261, 0.372210628904, 0.423925164061, 0.896486328853, 10.7193155848, 8.16834228818
gyz, normal, 2, out, 6, 3, Select, Yes, 0.7143, 1.9763, 0.355188807756, 0.62963882638, 0.103695025266, 0.354710552837, 0.283504385384, 4.57742876994, 6.40827211247
gyz, normal, 2, for, 2, 3, Select, Yes, 1.6275, 1.6608, 0.191725456694, 0.274156951947, 0.0790835816399, 0.192354839606, 0.191725456694, 10.7544464167, 6.60795478754
gyz, normal, 2, low, 1, 3, Match, Yes, 1.9766, 0, 0.408028502475, 0.346678004617, 0.139875131274, 0.414893166414, 1.06716978972, 8.44659210841, 4.2732935892
gyz, normal, 2, flying, 1, 6, Match, Yes, 1.6113, 0, 0.290246952468, 0.106485804275, 0.194205004575, 0.296076183636, 0.745270834533, 15.6571349885, 9.71708247286
gyz, normal, 2, objects, 2, 7, Match, Yes, 2.0755, 0, 0.36293340502, 0.0457129616739, 0.223811770166, 0.372440531649, 0.351503115124, 17.0946735628, 8.2364122201
gyz, normal, 2, my, 1, 2, Match, Yes, 0.5979, 0, 0.122361248755, 0.283130823303, 0.266983892462, 0.115998910875, 0.824107147818, 2.9492839865, 4.93273789345
gyz, normal, 2, watch, 1, 5, Match, Yes, 1.4273, 0, 0.292812241307, 0.405014067156, 0.207910515429, 0.292243489225, 0.890926517965, 10.8302010102, 7.58789393271
