user, technique, session, word, rank, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, middle_distance, confused_distance, gesture_length, gesture_speed
xwj, normal, 5, connected, 8, 9, Match, Yes, 3.2148, 0, 0.794715463315, 0.295771515648, 0.0826709517606, 0.819944389549, 0.739320423686, 21.9623649988, 6.83164271457
xwj, normal, 5, with, 1, 4, Match, Yes, 1.3259, 0, 0.275802828124, 0.198107059188, 0.292349050872, 0.277076777003, 0.609574619861, 11.5805309412, 8.73409076192
xwj, normal, 5, people, 3, 6, Select, Yes, 2.6347, 1.3258, 0.50822482998, 0.25496421386, 0.400903231828, 0.515736959444, 0.281411907924, 21.5237661367, 8.169342292
xwj, normal, 5, important, 1, 9, Match, Yes, 2.9491, 0, 0.365321488401, 0.2339963338, 0.234902231511, 0.370774496974, 1.06472158968, 26.7340204005, 9.06514543436
xwj, normal, 5, for, 2, 3, Match, Yes, 5.9811, 0, 0.248221481237, 0.125500718293, 0.0344843828421, 0.255231020015, 0.248221481237, 10.7802063332, 1.80237854796
xwj, normal, 5, political, 1, 9, Match, Yes, 12.0471, 0, 0.45086588019, 0.259444231117, 0.53791052156, 0.453040401184, 0.822683484788, 26.917518829, 2.23435671897
xwj, normal, 5, parties, 2, 7, Match, Yes, 3.1314, 0, 0.421402437187, 0.421352492031, 0.733823051247, 0.414894714919, 0.407058163595, 21.2359828772, 6.78162575118
xwj, normal, 5, teaching, 1, 8, Match, Yes, 3.0817, 0, 0.308822875343, 0.198227331377, 0.143093165763, 0.314579651459, 0.37261169952, 17.2813224239, 5.60772379656
xwj, normal, 5, services, 1, 8, Match, Yes, 3.0152, 0, 0.238354463688, 0.0755797065885, 0.188027359041, 0.242794085807, 0.596811468971, 15.7392425645, 5.21996635863
xwj, normal, 5, will, 1, 4, Match, Yes, 1.11, 0, 0.128350249579, 0.23545686485, 0.207245143926, 0.124475218129, 0.2004848474, 8.34017252951, 7.51366894551
xwj, normal, 5, help, 2, 4, Select, Yes, 1.4417, 1.2922, 0.235640586708, 0.0321932855111, 0.377237603026, 0.236929134309, 0.233649451735, 12.5127220286, 8.67914408588
xwj, normal, 5, this, 1, 4, Match, Yes, 1.3754, 0, 0.434651350148, 0.113209111338, 0.271717118123, 0.444742526624, 0.49494564578, 10.2148406746, 7.42681450824
xwj, normal, 5, is, 1, 2, Match, Yes, 0.6461, 0, 0.146601988159, 0.249279369255, 0.293480831251, 0.141402900155, 0.275849110326, 5.25282530692, 8.13005000298
xwj, normal, 5, a, 1, 1, Match, Yes, 0.0664, 0, 0.177252969014, 0.177252969014, 0.177252969014, 0.177252969014, 1.49718123234, 0, 0.0
xwj, normal, 5, non, 1, 3, Match, Yes, 1.1765, 0, 0.275797434125, 0.245164739655, 0.14614713586, 0.27913666314, 0.275797434125, 7.27226964249, 6.18127466425
