user, technique, session, word, rank, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, middle_distance, confused_distance, gesture_length, gesture_speed
gyz, normal, 2, your, 1, 4, Match, Yes, 2.1558, 0, 0.18355400419, 0.111511011299, 0.209024910027, 0.229199036962, 0.410531312981, 6.77972126944, 3.14487488145
gyz, normal, 2, voice, 1, 5, Match, Yes, 1.6752, 0, 0.187566179757, 0.122392346595, 0.237115050661, 0.171795167857, 0.415690323487, 12.7096167374, 7.58692498652
gyz, normal, 2, the, 1, 3, Match, Yes, 0.9454, 0, 0.220740671752, 0.204308120458, 0.0727344440138, 0.245605715412, 0.326786925627, 6.23237546975, 6.59231591892
gyz, normal, 2, cream, 1, 5, Match, Yes, 1.6588, 0, 0.182491234833, 0.115710327301, 0.139522886474, 0.200998653446, 0.702774214206, 11.1923549394, 6.74726003098
gyz, normal, 2, rises, 2, 5, Select, Yes, 1.4431, 2.3056, 0.578079443771, 0.646928233992, 0.227635293276, 0.679682910793, 0.48289054022, 12.8847725708, 8.92853757247
gyz, normal, 2, to, 1, 2, Match, Yes, 1.9074, 0, 0.060546381323, 0.00549769497153, 0.1469503169, 0.0613152222426, 0.060546381323, 4.10799694773, 2.15371550159
gyz, normal, 2, the, 1, 3, Match, Yes, 0.647, 0, 0.332886638747, 0.181053608111, 0.456790688217, 0.384376467541, 0.416274775082, 5.5179258409, 8.52847888856
gyz, normal, 2, top, 2, 3, Select, Yes, 0.7299, 1.4927, 0.292897726549, 0.299563551309, 0.28461298369, 0.368557414352, 0.292897726549, 5.19085304281, 7.11173180272
gyz, normal, 3, take, 1, 4, Match, Yes, 1.4264, 0, 0.365324127044, 0.167425583783, 0.714538671246, 0.415470481157, 0.572414327111, 15.9504434501, 11.1823075225
gyz, normal, 3, it, 1, 2, Match, Yes, 0.6137, 0, 0.157343911104, 0.149037099623, 0.273582714374, 0.197887834329, 0.294194976172, 2.91709726778, 4.75329520577
gyz, normal, 3, to, 1, 2, Match, Yes, 0.448, 0, 0.183678850919, 0.354368539148, 0.114789525628, 0.222149938288, 0.183678850919, 3.76812976888, 8.4110039484
gyz, normal, 3, the, 1, 3, Match, Yes, 0.7119, 0, 0.199576712961, 0.342802339712, 0.327309578351, 0.203701133444, 0.30852889485, 5.48999565994, 7.71175117283
gyz, normal, 3, recycling, 1, 9, Match, Yes, 2.986, 0, 0.469256532827, 0.203206132715, 0.135974900246, 0.478882276576, 0.82776410358, 19.9276992085, 6.67371038461
gyz, normal, 3, depot, 28, 5, Match, No, 2.0569, 0, 0.844741723585, 0.0962296755164, 0.171863268981, 1.11077430594, 0.331148706954, 16.5491262586, 8.04566398883
gyz, normal, 3, players, 1, 7, Select, No, 2.5216, 2.1063, 0.54563414567, 0.305691799133, 0.48059667644, 0.61961974105, 0.836579675978, 22.2986599721, 8.84305995088
gyz, normal, 3, must, 2, 4, Select, Yes, 9.3724, 1.7251, 0.429175161551, 0.591005633707, 0.258155236424, 0.467766196748, 0.252913766642, 9.37205596341, 0.999963292583
gyz, normal, 3, know, 1, 4, Match, Yes, 2.4051, 0, 0.190327871245, 0.576113415671, 0.27224345203, 0.210098111207, 0.643678033377, 10.3871895768, 4.31881816837
gyz, normal, 3, all, 1, 3, Match, Yes, 0.6967, 0, 0.0921528783467, 0.242887702606, 0.181497640321, 0.0997526443666, 0.418845807637, 7.69101687901, 11.0392089551
gyz, normal, 3, the, 1, 3, Match, Yes, 0.8292, 0, 0.25533903846, 0.396787705707, 0.185862489696, 0.23072802879, 0.345336803003, 5.9739120273, 7.20442839762
gyz, normal, 3, rules, 1, 5, Match, Yes, 1.6258, 0, 0.227890810664, 0.00524541037479, 0.257973880432, 0.197517306463, 0.24022231869, 13.9046444841, 8.55249383937
gyz, normal, 3, do, 1, 2, Match, Yes, 0.7464, 0, 0.148099444295, 0.127960256244, 0.363131853216, 0.11856501084, 0.330430560951, 5.74422102321, 7.69590169241
gyz, normal, 3, you, 1, 3, Match, Yes, 0.6801, 0, 0.134867971987, 0.0614457223979, 0.0863241597816, 0.168333727721, 0.49302324048, 5.62258562989, 8.26729250094
gyz, normal, 3, prefer, 1, 6, Match, Yes, 1.7085, 0, 0.322994447527, 0.117005667132, 0.382146069874, 0.376657833974, 0.39082096026, 12.946922216, 7.57794686333
gyz, normal, 3, a, 1, 1, Match, Yes, 0.0664, 0, 0.109632296962, 0.144155866325, 0.144155866325, 0.144155866325, 0.288164861922, 0, 0.0
gyz, normal, 3, window, -1, 6, Select, Yes, 2.9693, 1.5925, -1, 0.19479234661, 0.998882286873, 0.443364028481, 10000, 25.5982713687, 8.62097846923
gyz, normal, 3, seat, 1, 4, Match, Yes, 1.7419, 0, 0.21779873809, 0.225294775829, 0.0665501333582, 0.230311405557, 0.54019804615, 6.09942843497, 3.50159505997
gyz, normal, 3, he, 1, 2, Match, Yes, 0.5309, 0, 0.134916047509, 0.0338839074783, 0.14488924936, 0.105970601096, 0.403269723451, 3.55142994473, 6.68945177008
gyz, normal, 3, cooled, 1, 6, Match, Yes, 2.0902, 0, 0.279946867907, 0.148689009806, 0.380159031261, 0.278484246929, 0.368220609407, 15.6342529056, 7.47978801339
gyz, normal, 3, off, 1, 3, Select, Yes, 0.6467, 1.4761, 0.26006515252, 0.269721257468, 0.227763178247, 0.272743861057, 0.26006515252, 4.7903005959, 7.4072995143
