user, technique, session, word, len, class, correct, tapping_durations, selection_durations, point_distance, gesture_length, word_length
hx, baseline, 1, dog, 3, Click, Yes, 2.0221, 0.9281, 0.321600427189, 8.65905144348, 9.23022488839
hx, baseline, 1, is, 2, Click, Yes, 0.8785, 0.6797, 0.27524183903, 5.38109181604, 5.59016994375
hx, baseline, 1, the, 3, Select, Yes, 1.7241, 1.4255, 0.326725847151, 5.69169434109, 5.44283058237
hx, baseline, 1, best, 4, Select, Yes, 2.6022, 1.1603, 0.249448693017, 6.55425758364, 7.41616766778
hx, baseline, 1, friend, 6, Select, Yes, 4.8403, 1.8729, 0.300311829702, 16.4562301033, 18.2302248884
hx, baseline, 1, of, 2, Click, Yes, 1.1268, 1.2433, 0.246211638801, 4.65827873361, 4.60977222865
hx, baseline, 1, a, 1, Click, Yes, 0.0, 1.0607, 0.435252174522, 0, 0
hx, baseline, 1, man, 3, Select, Yes, 2.3206, 2.4199, 0.301250901951, 11.7306772382, 12.1666431627
hx, baseline, 1, call, 4, Click, Yes, 2.7516, 1.1603, 0.151851913046, 11.1232212751, 10.6925824036
hx, baseline, 1, for, 3, Click, Yes, 2.0717, 1.1105, 0.291218576849, 8.88395818846, 9.60977222865
hx, baseline, 1, more, 4, Click, Yes, 2.42, 0.7292, 0.211893650105, 7.82620056378, 8.2360679775
hx, baseline, 1, details, 7, Select, Yes, 5.3038, 1.5413, 0.263459510693, 20.6124361664, 22.1373377901
hx, baseline, 1, the, 3, Select, Yes, 2.171, 0.7957, 0.526234678088, 3.72185565552, 5.44283058237
hx, baseline, 1, trains, 6, Select, Yes, 5.5689, 1.5415, 0.396722113592, 13.9807583576, 17.1148958287
hx, baseline, 1, are, 3, Click, Yes, 1.6074, 1.3591, 0.198512340983, 4.09861813584, 3.69258240357
hx, baseline, 1, always, 6, Select, Yes, 5.0056, 1.4255, 0.268497865803, 22.8438218157, 24.9342341372
hx, baseline, 1, late, 4, Select, Yes, 2.8343, 0.7788, 0.239479328437, 13.8727744382, 13.6400549446
hx, baseline, 1, taking, 6, Click, Yes, 4.2612, 0.7297, 0.212268430344, 15.7483018102, 15.7969325486
hx, baseline, 1, the, 3, Select, Yes, 1.6913, 1.3099, 0.345483193572, 5.85127696313, 5.44283058237
hx, baseline, 1, train, 5, Click, Yes, 3.9459, 0.7795, 0.201957005605, 12.1678946094, 12.5051236
hx, baseline, 1, is, 2, Select, Yes, 1.1607, 0.8454, 0.306895291653, 5.06175143297, 5.59016994375
hx, baseline, 1, usually, 7, Select, Yes, 6.4493, 1.2104, 0.143207923361, 25.7999123057, 26.4497693457
hx, baseline, 1, faster, 6, Select, Yes, 5.0898, 1.525, 0.322849116907, 9.02965808609, 9.69258240357
hx, baseline, 1, popularity, 10, Select, Yes, 8.6367, 2.1715, 0.292182735001, 23.9105362386, 26.3851648071
hx, baseline, 1, is, 2, Select, Yes, 1.0279, 1.0277, 0.30214725561, 5.14783109225, 5.59016994375
hx, baseline, 1, desired, 7, Select, Yes, 5.0059, 2.6024, 0.310496562796, 12.1250792081, 13.94427191
hx, baseline, 1, by, 2, Select, Yes, 0.8453, 1.3591, 0.206723593007, 1.97020254782, 2.0
hx, baseline, 1, all, 3, Select, Yes, 1.9062, 0.9778, 0.396609508662, 7.40360696816, 8.0
hx, baseline, 2, would, 5, Click, Yes, 3.8631, 0.9115, 0.287578372379, 17.9846341162, 17.6925824036
hx, baseline, 2, you, 3, Select, Yes, 2.387, 1.2102, 0.16184588924, 5.17692041571, 5.0
hx, baseline, 2, like, 4, Select, Yes, 2.1882, 0.9117, 0.174954801582, 8.29780330972, 8.51097957023
hx, baseline, 2, to, 2, Click, Yes, 0.862, 0.9118, 0.0873232580552, 4.16811356506, 4.0
hx, baseline, 2, come, 4, Click, Yes, 3.2492, 0.9948, 0.308844541292, 11.7234250555, 13.0063975918
hx, baseline, 2, to, 2, Click, Yes, 0.9615, 0.9117, 0.297665157359, 3.72288544199, 4.0
hx, baseline, 2, my, 2, Click, Yes, 0.746, 0.8454, 0.21323901227, 2.50419791382, 2.82842712475
hx, baseline, 2, house, 5, Select, Yes, 4.9735, 0.9781, 0.211751028233, 9.75886857367, 10.420388621
hx, baseline, 2, life, 4, Click, Yes, 2.6851, 0.8952, 0.258359226648, 7.11436248316, 7.2456062201
hx, baseline, 2, is, 2, Click, Yes, 1.0112, 1.7074, 0.217056886125, 5.52571299417, 5.59016994375
hx, baseline, 2, but, 3, Click, Yes, 1.8397, 0.8289, 0.280275980442, 4.63045444902, 4.2360679775
hx, baseline, 2, a, 1, Click, Yes, 0.0, 0.8288, 0.450301323614, 0, 0
hx, baseline, 2, dream, 5, Select, Yes, 3.4647, 1.4752, 0.304570594261, 9.90267441421, 10.4972828455
hx, baseline, 2, the, 3, Select, Yes, 1.6409, 0.7792, 0.297854294025, 5.28758338308, 5.44283058237
hx, baseline, 2, sum, 3, Select, Yes, 1.674, 1.1604, 0.476767862371, 5.61200644177, 6.84584020615
hx, baseline, 2, of, 2, Select, Yes, 0.8785, 1.2764, 0.218925661294, 4.25800737012, 4.60977222865
hx, baseline, 2, the, 3, Select, Yes, 1.6406, 0.6629, 0.151360843422, 4.99967813105, 5.44283058237
hx, baseline, 2, parts, 5, Select, Yes, 3.5803, 2.0554, 0.288246291501, 15.2438960435, 14.9437861914
hx, baseline, 2, this, 4, Click, Yes, 3.199, 0.9777, 0.286948729797, 9.1778374808, 9.19572121921
hx, baseline, 2, camera, 6, Click, Yes, 4.7894, 1.2762, 0.244518694053, 17.5083569187, 18.3468028333
hx, baseline, 2, takes, 5, Click, Yes, 4.7566, 0.9116, 0.355817407387, 16.7287029153, 17.3482588771
hx, baseline, 2, nice, 4, Click, Yes, 2.7675, 0.8618, 0.234020497434, 8.1231007013, 8.94427191
hx, baseline, 2, photographs, 11, Select, No, 9.6449, 1.3923, 0.258196686955, 35.8055722088, 38.6667266631
hx, baseline, 2, gun, 3, Click, Yes, 1.6581, 0.5802, 0.188639030924, 3.48821646451, 3.80277563773
hx, baseline, 2, powder, 6, Click, Yes, 4.609, 0.929, 0.261938877304, 12.0831776546, 11.9208096265
hx, baseline, 2, must, 4, Select, Yes, 2.255, 1.227, 0.389604083908, 10.1663401331, 9.53842260971
hx, baseline, 2, be, 2, Select, Yes, 0.664, 0.862, 0.311956827065, 3.63673943685, 3.60555127546
hx, baseline, 2, handled, 7, Select, Yes, 5.373, 1.724, 0.312014748249, 25.6802045592, 27.9247320961
hx, baseline, 2, with, 4, Select, Yes, 2.57, 1.608, 0.29278550931, 11.4772974644, 10.8027756377
hx, baseline, 2, care, 4, Select, Yes, 3.978, 0.812, 0.166595256526, 6.41966766357, 6.38516480713
hx, baseline, 2, insurance, 9, Click, Yes, 8.952, 0.928, 0.363228461873, 28.9061435796, 27.9744327596
hx, baseline, 2, is, 2, Click, Yes, 0.829, 0.796, 0.200174538444, 5.33968886941, 5.59016994375
hx, baseline, 2, important, 9, Select, Yes, 6.284, 2.42, 0.47790923209, 18.4568506754, 23.8870791379
hx, baseline, 2, for, 3, Select, Yes, 1.492, 0.746, 0.378258468139, 8.43620899715, 9.60977222865
hx, baseline, 2, bad, 3, Select, Yes, 1.873, 0.762, 0.29038520769, 5.98342586229, 6.60977222865
hx, baseline, 2, drivers, 7, Select, Yes, 5.288, 1.376, 0.267202644698, 15.2189619174, 14.3547880267
hx, baseline, 2, elephants, 9, Select, Yes, 7.707, 1.012, 0.278788082176, 37.6762073916, 39.9041808547
hx, baseline, 2, are, 3, Click, Yes, 1.442, 1.227, 0.29643243039, 4.31779060514, 3.69258240357
hx, baseline, 2, afraid, 6, Select, Yes, 5.155, 0.962, 0.261908017102, 17.588502616, 17.9968618399
hx, baseline, 2, of, 2, Click, Yes, 0.945, 0.912, 0.358691087653, 4.42534580953, 4.60977222865
hx, baseline, 2, mice, 4, Select, Yes, 2.636, 0.878, 0.300524972623, 8.85918441617, 8.7082039325
hx, baseline, 2, shall, 5, Click, Yes, 3.465, 1.459, 0.246321515002, 17.2642413535, 17.0
hx, baseline, 2, we, 2, Select, Yes, 0.713, 0.713, 0.292571827626, 1.22614785893, 1.0
hx, baseline, 2, play, 4, Select, Yes, 2.553, 0.846, 0.183950985058, 14.1398166156, 13.7278062174
hx, baseline, 2, a, 1, Select, Yes, 0.0, 0.845, 0.214578529325, 0, 0
hx, baseline, 2, round, 5, Select, Yes, 3.416, 1.326, 0.201226988409, 13.2920421202, 12.6400549446
hx, baseline, 2, of, 2, Select, Yes, 0.713, 0.796, 0.193819900947, 4.47681220654, 4.60977222865
hx, baseline, 2, cards, 5, Select, Yes, 3.216, 0.812, 0.193666250457, 7.3020201506, 7.50319879588
hx, baseline, 3, take, 4, Select, Yes, 2.685, 0.945, 0.177995431077, 15.7507836373, 16.2302248884
hx, baseline, 3, it, 2, Select, Yes, 1.31, 1.177, 0.173030317863, 2.69401531408, 3.0
hx, baseline, 3, to, 2, Select, Yes, 0.928, 1.757, 0.266397952271, 3.46993376628, 4.0
hx, baseline, 3, the, 3, Select, Yes, 1.26, 1.309, 0.326802036805, 6.22842538216, 5.44283058237
hx, baseline, 3, recycling, 9, Select, Yes, 6.068, 1.111, 0.330210006905, 16.5837707384, 20.3247114237
hx, baseline, 3, depot, 5, Select, Yes, 3.15, 1.177, 0.397884448008, 13.0300121622, 13.1180339887
hx, baseline, 3, prepare, 7, Click, Yes, 5.371, 2.005, 0.302188671546, 25.1619092418, 26.2512037879
hx, baseline, 3, for, 3, Select, Yes, 1.856, 0.696, 0.323762939043, 9.5442472052, 9.60977222865
hx, baseline, 3, the, 3, Select, Yes, 2.056, 0.729, 0.230554253139, 4.67683067391, 5.44283058237
hx, baseline, 3, exam, 4, Select, Yes, 2.868, 1.972, 0.169205203055, 9.81860803572, 10.3792488567
hx, baseline, 3, in, 2, Click, Yes, 0.829, 0.895, 0.261843984489, 1.87626846427, 2.2360679775
hx, baseline, 3, advance, 7, Select, Yes, 5.818, 1.442, 0.285458341626, 17.4716303242, 18.2690685036
hx, baseline, 3, the, 3, Click, Yes, 1.972, 1.542, 0.129998429289, 5.35788903849, 5.44283058237
hx, baseline, 3, union, 5, Select, Yes, 3.034, 1.375, 0.247976264675, 7.60336903044, 8.06449510225
hx, baseline, 3, will, 4, Select, Yes, 2.222, 1.061, 0.326360332234, 7.68756731702, 7.80277563773
hx, baseline, 3, go, 2, Select, Yes, 0.763, 0.912, 0.32322856532, 3.05393864376, 3.64005494464
hx, baseline, 3, on, 2, Select, Yes, 1.227, 1.044, 0.174135557968, 2.58660152798, 2.82842712475
hx, baseline, 3, strike, 6, Select, Yes, 4.012, 1.144, 0.29160224793, 14.5747385463, 14.4007863361
hx, baseline, 3, we, 2, Select, Yes, 0.978, 0.713, 0.286937344007, 0.765827951105, 1.0
hx, baseline, 3, missed, 6, Select, Yes, 2.867, 1.194, 0.24507095276, 10.0097972728, 9.82623792125
hx, baseline, 3, your, 4, Select, Yes, 2.304, 0.63, 0.32329738015, 7.21702944588, 8.0
hx, baseline, 3, birthday, 8, Select, Yes, 6.117, 1.209, 0.343004203718, 19.6702968683, 19.2409749911
hx, baseline, 3, physics, 7, Select, Yes, 4.824, 1.077, 0.183814079533, 19.7384260647, 20.2632254145
hx, baseline, 3, and, 3, Click, Yes, 1.524, 0.746, 0.214420979745, 8.23736389575, 9.23022488839
hx, baseline, 3, chemistry, 9, Select, Yes, 6.729, 1.641, 0.194151036945, 24.3245210855, 25.0005545027
hx, baseline, 3, are, 3, Select, Yes, 1.276, 1.343, 0.184181524101, 3.74464842731, 3.69258240357
hx, baseline, 3, hard, 4, Select, Yes, 2.271, 0.895, 0.3288870201, 9.95196029819, 8.81061639232
hx, baseline, 3, for, 3, Select, Yes, 1.658, 0.696, 0.217613621895, 9.64947860463, 9.60977222865
hx, baseline, 3, murder, 6, Select, Yes, 2.999, 0.862, 0.317808926292, 8.74845561453, 8.472135955
hx, baseline, 3, you, 3, Select, Yes, 1.442, 1.094, 0.270391972679, 4.6080930352, 5.0
hx, baseline, 3, get, 3, Select, Yes, 1.359, 0.696, 0.347886304764, 3.84535642459, 4.69258240357
hx, baseline, 3, a, 1, Click, Yes, 0.0, 1.044, 0.297063321999, 0, 0
hx, baseline, 3, long, 4, Select, Yes, 1.939, 0.994, 0.325298341043, 6.7461283487, 5.74923675123
hx, baseline, 3, prison, 6, Select, Yes, 4.906, 3.149, 0.371809959424, 22.3683110127, 24.9950702875
hx, baseline, 3, sentence, 8, Select, Yes, 5.585, 1.26, 0.256993273369, 18.8660053944, 20.126801001
hx, baseline, 3, saving, 6, Click, Yes, 4.856, 1.293, 0.265590321031, 12.5224179987, 12.2844498353
hx, baseline, 3, that, 4, Select, Yes, 2.684, 0.912, 0.342596182434, 9.49276153704, 10.4428305824
hx, baseline, 3, child, 5, Click, Yes, 3.398, 0.895, 0.269613843519, 12.1640149281, 12.298133679
hx, baseline, 3, was, 3, Select, Yes, 1.591, 0.746, 0.246986580967, 2.07034787999, 2.11803398875
hx, baseline, 3, an, 2, Click, Yes, 1.176, 0.647, 0.156307010239, 5.37077085157, 5.59016994375
hx, baseline, 3, heroic, 6, Click, Yes, 5.07, 0.763, 0.340435467307, 13.9416528179, 15.1121908996
hx, baseline, 3, effort, 6, Select, Yes, 3.231, 1.078, 0.29457759653, 12.4509150966, 12.4125478664
hx, baseline, 3, if, 2, Click, Yes, 0.812, 0.712, 0.415577873862, 3.09852268719, 3.64005494464
hx, baseline, 3, you, 3, Select, Yes, 1.458, 0.978, 0.542840325889, 5.56137756951, 5.0
hx, baseline, 3, come, 4, Select, Yes, 2.221, 0.746, 0.385813152176, 11.962544104, 13.0063975918
hx, baseline, 3, home, 4, Select, Yes, 2.453, 0.713, 0.257193215843, 9.15914824583, 10.3138151882
hx, baseline, 3, late, 4, Select, Yes, 2.403, 0.696, 0.299667006266, 14.1539177153, 13.6400549446
hx, baseline, 3, the, 3, Select, Yes, 1.442, 1.011, 0.399178749699, 5.34176708105, 5.44283058237
hx, baseline, 3, doors, 5, Select, Yes, 3.0, 1.474, 0.34966562259, 11.7347464004, 12.3929455815
hx, baseline, 3, are, 3, Select, Yes, 1.409, 0.646, 0.289212868881, 2.92108127874, 3.69258240357
hx, baseline, 3, locked, 6, Select, Yes, 4.59, 2.154, 0.230689207091, 17.8634795621, 17.821174957
hx, baseline, 4, please, 6, Select, Yes, 3.431, 0.863, 0.284508399801, 11.8773134667, 11.6153168342
hx, baseline, 4, take, 4, Select, Yes, 3.018, 0.928, 0.223671253719, 15.0708374819, 16.2302248884
hx, baseline, 4, a, 1, Select, Yes, 0.0, 1.807, 0.109437592243, 0, 0
hx, baseline, 4, bath, 4, Click, Yes, 2.603, 2.884, 0.198187225904, 10.2644339822, 10.052602811
hx, baseline, 4, this, 4, Select, Yes, 2.139, 0.912, 0.180637201525, 9.08147684912, 9.19572121921
hx, baseline, 4, month, 5, Select, Yes, 3.631, 0.945, 0.216021352451, 9.30817415236, 9.69569786472
hx, baseline, 4, consequences, 12, Select, Yes, 11.585, 1.177, 0.328991510522, 34.8110248098, 36.7676360705
hx, baseline, 4, of, 2, Select, Yes, 0.746, 0.928, 0.306996988569, 4.18545557037, 4.60977222865
hx, baseline, 4, a, 1, Select, Yes, 0.0, 0.779, 0.378210318135, 0, 0
hx, baseline, 4, wrong, 5, Select, Yes, 3.464, 0.961, 0.224721905877, 12.1615210119, 11.6312027625
hx, baseline, 4, turn, 4, Select, Yes, 2.238, 1.426, 0.301295605975, 8.93155296569, 8.60555127546
hx, baseline, 4, parking, 7, Select, Yes, 4.74, 1.591, 0.25129534278, 21.6267076646, 21.0178536205
hx, baseline, 4, lot, 3, Select, Yes, 1.226, 0.862, 0.176220769879, 4.99183938883, 5.11803398875
hx, baseline, 4, is, 2, Select, Yes, 1.243, 0.912, 0.548885809886, 5.4985791483, 5.59016994375
hx, baseline, 4, full, 4, Select, Yes, 3.481, 1.226, 0.205277588839, 5.54722159223, 5.38516480713
hx, baseline, 4, of, 2, Select, Yes, 0.928, 0.73, 0.162451090083, 4.46131248456, 4.60977222865
hx, baseline, 4, trucks, 6, Select, Yes, 4.342, 0.779, 0.246856663817, 17.2425418613, 18.2153235041
hx, baseline, 4, world, 5, Select, Yes, 3.414, 0.895, 0.418904902908, 21.9719566427, 23.5901699437
hx, baseline, 4, population, 10, Select, Yes, 6.48, 2.271, 0.239963594647, 24.3872081134, 26.161064473
hx, baseline, 4, is, 2, Select, Yes, 0.962, 0.878, 0.143758001056, 5.38492875757, 5.59016994375
hx, baseline, 4, growing, 7, Select, Yes, 5.933, 1.16, 0.308219070521, 24.1075042012, 23.841619253
hx, baseline, 4, my, 2, Select, Yes, 0.945, 0.629, 0.453467451049, 1.94946593877, 2.82842712475
hx, baseline, 4, preferred, 9, Select, Yes, 5.237, 1.06, 0.274260543813, 12.6543894342, 13.7235852642
hx, baseline, 4, treat, 5, Select, Yes, 2.751, 1.226, 0.205746196423, 7.47297306098, 7.44283058237
hx, baseline, 4, is, 2, Click, Yes, 1.608, 1.591, 0.218549780079, 5.25573703169, 5.59016994375
hx, baseline, 4, chocolate, 9, Select, Yes, 8.253, 1.293, 0.227550106979, 29.4242281611, 30.9135833548
hx, baseline, 4, an, 2, Click, Yes, 0.945, 0.613, 0.286345978128, 5.97006129698, 5.59016994375
hx, baseline, 4, offer, 5, Select, Yes, 2.436, 1.01, 0.589051594875, 6.15534329582, 7.41254786638
hx, baseline, 4, you, 3, Select, Yes, 1.309, 0.778, 0.461961819995, 4.51428702481, 5.0
hx, baseline, 4, cannot, 6, Select, Yes, 4.789, 1.193, 0.368698145372, 13.4475867384, 15.1111794721
hx, baseline, 4, refuse, 6, Select, Yes, 4.905, 1.144, 0.142257574578, 10.9858465298, 11.2231642587
hx, baseline, 4, just, 4, Select, Yes, 2.6552, 0.9625, 0.286483459527, 7.62448352944, 8.42038862096
hx, baseline, 4, in, 2, Select, Yes, 0.6804, 0.7134, 0.124523593413, 2.19572809848, 2.2360679775
hx, baseline, 4, time, 4, Select, Yes, 2.2901, 0.9291, 0.282502148537, 9.84011419915, 10.3851648071
hx, baseline, 4, for, 3, Select, Yes, 1.4937, 0.6636, 0.382911155526, 8.82992658301, 9.60977222865
hx, baseline, 4, the, 3, Select, Yes, 1.6263, 0.6471, 0.269398422652, 5.35926722906, 5.44283058237
hx, baseline, 4, party, 5, Select, Yes, 2.5889, 1.2781, 0.229980522355, 12.7132118455, 13.2512037879
hx, baseline, 4, valid, 5, Select, Yes, 2.6218, 0.8627, 0.165291394462, 17.7505926718, 18.052602811
hx, baseline, 4, until, 5, Select, Yes, 3.3683, 1.261, 0.164138189789, 9.36208530533, 9.63120276248
hx, baseline, 4, the, 3, Select, Yes, 1.4103, 0.6473, 0.178641675026, 5.26555785542, 5.44283058237
hx, baseline, 4, end, 3, Select, Yes, 1.3605, 0.6801, 0.164733286126, 7.65477167308, 8.11219089964
hx, baseline, 4, of, 2, Select, Yes, 1.0117, 0.7467, 0.354235551486, 4.86591564562, 4.60977222865
hx, baseline, 4, the, 3, Select, Yes, 1.1944, 0.5807, 0.272071759934, 5.2822285669, 5.44283058237
hx, baseline, 4, year, 4, Select, Yes, 2.1071, 1.742, 0.264828055327, 7.47660358167, 7.4953580413
hx, baseline, 5, the, 3, Select, Yes, 1.6425, 1.0122, 0.187592723746, 4.93588013984, 5.44283058237
hx, baseline, 5, protesters, 10, Select, Yes, 7.4663, 1.1948, 0.217519377701, 23.5790421049, 25.61339203
hx, baseline, 5, blocked, 7, Select, Yes, 4.2144, 1.6592, 0.226736341565, 20.3465546001, 21.4612299017
hx, baseline, 5, all, 3, Select, Yes, 1.4767, 0.8793, 0.264411468437, 8.34660875345, 8.0
hx, baseline, 5, traffic, 7, Select, Yes, 5.5252, 1.6922, 0.313582963042, 14.073006974, 14.8047733032
hx, baseline, 5, the, 3, Select, Yes, 1.3604, 0.8626, 0.29182161989, 4.64874516949, 5.44283058237
hx, baseline, 5, opposing, 8, Select, Yes, 6.0888, 1.9743, 0.214979966107, 17.4400412803, 18.205486778
hx, baseline, 5, team, 4, Select, Yes, 3.3682, 1.178, 0.202031417305, 10.5071357887, 10.3792488567
hx, baseline, 5, is, 2, Select, Yes, 0.8461, 1.211, 0.164574173404, 5.40205792983, 5.59016994375
hx, baseline, 5, over, 4, Select, Yes, 2.3892, 1.2942, 0.273708768883, 7.07031094298, 8.30056307975
hx, baseline, 5, there, 5, Select, Yes, 2.771, 0.9292, 0.261521927401, 6.41255924713, 7.44283058237
hx, baseline, 5, reading, 7, Select, Yes, 4.1806, 1.0451, 0.232214021918, 13.8164851671, 13.4513914816
hx, baseline, 5, week, 4, Select, Yes, 4.0817, 1.0118, 0.289923755509, 7.13393320119, 6.59016994375
hx, baseline, 5, is, 2, Select, Yes, 0.8959, 0.9289, 0.122368648078, 5.56731656159, 5.59016994375
hx, baseline, 5, just, 4, Select, Yes, 2.4054, 0.8626, 0.191361645418, 7.73285976412, 8.42038862096
hx, baseline, 5, about, 5, Select, Yes, 3.2514, 1.1115, 0.396252021779, 10.4742656725, 12.2153235041
hx, baseline, 5, here, 4, Select, Yes, 2.1399, 0.7466, 0.329740538927, 4.81372045601, 5.64005494464
hx, baseline, 5, please, 6, Select, Yes, 3.5657, 1.128, 0.295751872893, 11.8422587794, 11.6153168342
hx, baseline, 5, provide, 7, Select, Yes, 4.7935, 2.173, 0.40304060465, 21.1450507472, 24.8054934479
hx, baseline, 5, your, 4, Select, Yes, 2.09, 1.0117, 0.216067032218, 7.80187039973, 8.0
hx, baseline, 5, date, 4, Select, Yes, 1.9073, 0.7961, 0.207462121501, 8.5748398858, 7.64005494464
hx, baseline, 5, of, 2, Select, Yes, 0.7132, 0.9782, 0.634767350134, 3.38916113867, 4.60977222865
hx, baseline, 5, birth, 5, Select, Yes, 3.2012, 1.1943, 0.306044048664, 8.94770944443, 9.63120276248
hx, baseline, 5, do, 2, Select, Yes, 1.67478, 0.74621, 0.394557351461, 5.38376220361, 5.59016994375
hx, baseline, 5, not, 3, Select, Yes, 1.19374, 1.50862, 0.286032286958, 5.97605318636, 6.82842712475
hx, baseline, 5, feel, 4, Select, No, 1.92321, 1.19388, 1.80505775942, 7.9924646181, 8.37924885671
hx, baseline, 5, too, 3, Select, Yes, 0.8955, 1.04454, 0.371543174553, 3.8974215191, 4.0
hx, baseline, 5, bad, 3, Select, Yes, 1.70784, 1.14406, 0.202189222819, 6.12730832963, 6.60977222865
hx, baseline, 5, about, 5, Select, Yes, 3.84727, 0.81248, 0.400434430446, 11.1715600405, 12.2153235041
hx, baseline, 5, it, 2, Select, Yes, 0.63005, 1.04453, 0.275617899149, 2.81669306263, 3.0
hx, baseline, 5, we, 2, Select, Yes, 0.39791, 2.43767, 0.237179304592, 0.638801362123, 1.0
hx, baseline, 5, missed, 6, Select, Yes, 4.41131, 0.91202, 0.400155490495, 8.28383625446, 9.82623792125
hx, baseline, 5, your, 4, Select, Yes, 2.03942, 0.76265, 0.19308477927, 8.56379077726, 8.0
hx, baseline, 5, birthday, 8, Select, Yes, 4.17839, 0.77913, 0.299708096013, 16.757639344, 19.2409749911
hx, baseline, 5, the, 3, Select, Yes, 1.7575, 1.8236, 0.275109501645, 5.3114837002, 5.44283058237
hx, baseline, 5, assignment, 10, Select, Yes, 8.5056, 1.4424, 0.5183507992, 20.334210774, 24.7712558719
hx, baseline, 5, is, 2, Select, Yes, 0.7128, 0.7794, 0.505204508915, 4.63618429539, 5.59016994375
hx, baseline, 5, due, 3, Select, Yes, 1.1112, 0.7792, 0.390049568295, 6.13181957791, 7.64005494464
hx, baseline, 5, today, 5, Select, Yes, 2.4542, 0.8291, 0.42135929946, 13.2295298044, 16.1999421724
hx, baseline, 5, longer, 6, Select, Yes, 2.703, 2.1058, 0.33002495126, 7.27569165812, 9.4418191548
hx, baseline, 5, than, 4, Select, Yes, 1.7742, 1.6911, 0.48867957705, 9.23157102707, 12.3929455815
hx, baseline, 5, a, 1, Select, Yes, 0.0, 0.7957, 0.461144036068, 0, 0
hx, baseline, 5, football, 8, Select, Yes, 3.9296, 1.4592, 0.261638028856, 22.2527265421, 23.4556124348
hx, baseline, 5, field, 5, Select, Yes, 2.4542, 0.7297, 0.464810492179, 17.4490789127, 21.2165281636
hx, baseline, 6, our, 3, Select, Yes, 1.2269, 2.0228, 0.290876368292, 5.17770429758, 5.0
hx, baseline, 6, silver, 6, Select, Yes, 3.1667, 0.8789, 0.58662564837, 12.1603538274, 15.8311449349
hx, baseline, 6, anniversary, 11, Select, Yes, 5.769, 1.6741, 0.34775395949, 21.4159248159, 22.7555743628
hx, baseline, 6, is, 2, Select, Yes, 0.6796, 0.6962, 0.507822534572, 5.42289188624, 5.59016994375
hx, baseline, 6, coming, 6, Select, Yes, 2.9176, 0.9117, 0.343440595144, 11.6303973427, 13.6600763999
hx, baseline, 6, for, 3, Select, Yes, 1.3591, 1.0112, 0.263864232076, 9.83812799491, 9.60977222865
hx, baseline, 6, murder, 6, Select, Yes, 2.3042, 0.8287, 0.332747531599, 7.01083292346, 8.472135955
hx, baseline, 6, you, 3, Select, Yes, 1.1274, 1.2267, 0.373761020368, 4.80905181038, 5.0
hx, baseline, 6, get, 3, Select, Yes, 1.1605, 0.9613, 0.443527999507, 2.53035253262, 4.69258240357
hx, baseline, 6, a, 1, Select, Yes, 0.0, 0.6798, 0.303990339873, 0, 0
hx, baseline, 6, long, 4, Select, Yes, 1.5084, 0.8786, 0.589818028796, 5.07005927126, 5.74923675123
hx, baseline, 6, prison, 6, Select, Yes, 3.232, 1.3759, 0.405584377362, 23.0937368643, 24.9950702875
hx, baseline, 6, sentence, 8, Select, Yes, 4.2267, 0.9117, 0.638217237282, 18.844733714, 20.126801001
hx, baseline, 6, reading, 7, Select, Yes, 2.8841, 1.4754, 0.427051832273, 12.0736254274, 13.4513914816
hx, baseline, 6, week, 4, Select, Yes, 1.4422, 1.3925, 0.172676577006, 6.63599457456, 6.59016994375
hx, baseline, 6, is, 2, Select, Yes, 0.6799, 0.6962, 0.406586494189, 5.38333716988, 5.59016994375
hx, baseline, 6, just, 4, Select, Yes, 1.4588, 0.8617, 0.457149434335, 6.40676977471, 8.42038862096
hx, baseline, 6, about, 5, Select, Yes, 2.0057, 1.1605, 0.62621168149, 9.87608808857, 12.2153235041
hx, baseline, 6, here, 4, Select, Yes, 1.3925, 0.6797, 0.273317128355, 4.07343248302, 5.64005494464
hx, baseline, 6, a, 1, Select, Yes, 0.0, 1.1603, 0.149730803501, 0, 0
hx, baseline, 6, very, 4, Select, No, 1.4089, 0.8289, 0.338562569593, 4.98029812116, 5.82842712475
hx, baseline, 6, traditional, 11, Select, Yes, 6.7628, 2.7352, 0.694357610439, 29.246198761, 33.7209517007
hx, baseline, 6, way, 3, Select, Yes, 1.0776, 0.9946, 0.307251686515, 4.8755599839, 5.7278062174
hx, baseline, 6, to, 2, Select, Yes, 0.5139, 1.3425, 0.380803375144, 4.72987462028, 4.0
hx, baseline, 6, dress, 5, Select, Yes, 1.2432, 1.8069, 0.291439079246, 2.18149082642, 3.2360679775
hx, baseline, 6, get, 3, Select, Yes, 0.9447, 1.409, 0.373699772495, 3.22118819285, 4.69258240357
hx, baseline, 6, aboard, 6, Select, Yes, 2.5692, 1.3921, 0.474785659448, 15.8198394228, 19.5923128716
hx, baseline, 6, the, 3, Select, Yes, 0.8951, 1.1934, 0.344982782524, 3.95821513445, 5.44283058237
hx, baseline, 6, ship, 4, Select, Yes, 1.1768, 0.7955, 0.536868667387, 6.67289571135, 7.80277563773
hx, baseline, 6, is, 2, Select, Yes, 0.5801, 0.7789, 0.339602607252, 5.03909493716, 5.59016994375
