user, technique, word, rank, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
ljy, normal, shopping, 1, 8, Match, Yes, 4.745, 0, 1.09750681776, 0.197683339422, 0.305357656221, 13.7290021679, 2.89336188998
ljy, normal, we, 1, 2, Match, Yes, 0.647, 0, 0.665256545152, 0.131111503058, 0.23212386591, 1.00087548152, 1.546948194
ljy, normal, better, 1, 6, Match, Yes, 2.97, 0, 1.14607884351, 0.313014029738, 0.294952165006, 9.24218838814, 3.11184794213
ljy, normal, investigate, 1, 11, Match, Yes, 7.548, 0, 1.00475072695, 0.181887412266, 0.0653082975815, 26.2934088917, 3.48349349386
ljy, normal, this, 1, 4, Match, Yes, 12.093, 0, 0.535873507338, 0.13686910879, 0.164737172092, 9.2486012316, 0.764789649516
ljy, normal, people, 2, 6, Match, No, 4.961, 0, 2.02132155308, 0.454411927082, 0.262441061294, 23.221166012, 4.68074299778
ljy, normal, blow, 1, 4, Match, Yes, 3.534, 0, 1.40669199728, 0.250951519147, 0.109841425414, 13.3776661174, 3.78541769025
ljy, normal, their, 1, 5, Match, Yes, 2.804, 0, 0.669577676573, 0.0654399758557, 0.121462788968, 13.189583728, 4.70384583739
ljy, normal, horn, 1, 4, Match, Yes, 2.422, 0, 1.04623672606, 0.146933290346, 0.721917334527, 11.4123052867, 4.71193447016
ljy, normal, a, 1, 1, Match, Yes, 0.049, 0, 0.604192368536, 0.241744607879, 0.241744607879, 0, 0.0
ljy, normal, lot, 1, 3, Match, Yes, 1.377, 0, 0.508766999599, 0.106846405667, 0.268767911492, 4.71134841351, 3.42145854285
ljy, normal, exercise, 1, 8, Match, Yes, 4.877, 0, 1.80567864714, 0.145214846293, 0.14057416019, 18.8153456327, 3.8579753194
ljy, normal, is, 1, 2, Match, Yes, 0.946, 0, 0.536324192692, 0.147946380371, 0.484380867256, 5.64256377856, 5.96465515704
ljy, normal, good, 1, 4, Select, Yes, 1.892, 1.542, 0.718661507633, 0.370839186933, 0.22013264317, 8.61115295802, 4.55134934356
ljy, normal, for, 1, 3, Match, Yes, 2.77, 0, 0.826785212034, 0.428622761875, 0.139502567234, 9.33516147826, 3.37009439648
ljy, normal, the, 1, 3, Match, Yes, 1.642, 0, 0.658167986466, 0.11336068123, 0.284762517205, 4.76117384892, 2.8996186656
ljy, normal, mind, 1, 4, Match, Yes, 2.588, 0, 0.795130953848, 0.171770429644, 0.111976013083, 8.44733561879, 3.26404003817
ljy, normal, rent, 1, 4, Match, Yes, 2.239, 0, 0.896184329407, 0.198412286721, 0.269139060937, 9.21986663072, 4.1178502147
ljy, normal, is, 1, 2, Match, Yes, 0.863, 0, 0.749375667239, 0.158495799178, 0.229751283698, 5.60683409516, 6.49691088662
ljy, normal, paid, 1, 4, Match, Yes, 3.367, 0, 1.1404246701, 0.311300670614, 0.243699320167, 20.9301739836, 6.21626788941
ljy, normal, at, 1, 2, Match, Yes, 6.402, 0, 0.663386975674, 0.213179974737, 0.285403406337, 3.52096746052, 0.549979297175
ljy, normal, the, 1, 3, Match, Yes, 9.421, 0, 0.395933698056, 0.306373775061, 0.134489077493, 5.4664776126, 0.58024388203
ljy, normal, beginning, 1, 9, Match, Yes, 4.676, 0, 0.756533228032, 0.161691241352, 0.307608118126, 15.9605361723, 3.41328831743
ljy, normal, of, 1, 2, Match, Yes, 0.895, 0, 1.23936780777, 0.23655310876, 0.201892322412, 4.38171504678, 4.89577100198
ljy, normal, the, 1, 3, Match, Yes, 1.509, 0, 0.518664151897, 0.102715998486, 0.410569722761, 5.39539765599, 3.57547889728
ljy, normal, month, 1, 5, Match, Yes, 2.554, 0, 0.842109323359, 0.188980339316, 0.31255385918, 9.77457667604, 3.82716392954
ljy, normal, exceed, 1, 6, Match, Yes, 2.571, 0, 0.780789456968, 0.149097532176, 0.48456147717, 5.75165817825, 2.23712881301
ljy, normal, the, 1, 3, Match, Yes, 1.692, 0, 0.667450492808, 0.364776672529, 0.0349900439125, 5.17098473886, 3.05613755252
ljy, normal, maximum, 1, 7, Match, Yes, 4.876, 0, 1.36554053943, 0.212393370339, 0.513011406755, 22.1054331356, 4.5335178703
ljy, normal, speed, 1, 5, Match, Yes, 2.323, 0, 0.89629015321, 0.192368380097, 0.215759329534, 15.4414035008, 6.64718187724
ljy, normal, limit, 1, 5, Match, Yes, 2.588, 0, 0.854092366585, 0.1863960201, 0.264468680978, 9.89710044283, 3.82422737358
ljy, normal, what, 1, 4, Select, Yes, 2.588, 3.201, 1.40686913895, 0.364875457493, 0.479643092895, 14.0208581545, 5.41764225444
ljy, normal, to, 1, 2, Match, Yes, 2.156, 0, 0.994991067111, 0.290236987086, 0.219053859142, 4.56494178787, 2.11731993871
ljy, normal, do, 2, 2, Select, Yes, 1.095, 1.758, 1.32074090404, 0.144340296955, 0.190966469811, 5.6914578862, 5.19767843489
ljy, normal, when, 1, 4, Match, Yes, 4.446, 0, 0.642817508781, 0.136507989704, 0.458582051726, 13.3006815135, 2.99160627834
ljy, normal, the, 1, 3, Match, Yes, 1.311, 0, 0.443581960048, 0.0454957339978, 0.242445896554, 5.37910959091, 4.10305842175
ljy, normal, oil, 1, 3, Match, Yes, 1.012, 0, 0.802886305132, 0.233043339079, 0.383000639929, 3.54972075974, 3.50762920923
ljy, normal, runs, 1, 4, Match, Yes, 1.892, 0, 0.880638032041, 0.329134638841, 0.259850934287, 8.62745269874, 4.55996442851
ljy, normal, dry, 1, 3, Match, Yes, 1.278, 0, 0.797324316531, 0.156910837688, 0.268699448712, 3.10438869132, 2.42909913249
ljy, normal, effort, 1, 6, Match, Yes, 3.565, 0, 1.22903137814, 0.1690797593, 0.28076816829, 14.0578702083, 3.94330160122
ljy, normal, is, 1, 2, Match, Yes, 6.749, 0, 0.224541955012, 0.0720199763399, 0.0985131991207, 5.50955981883, 0.816352025312
ljy, normal, what, 1, 4, Match, Yes, 2.14, 0, 1.12536137618, 0.0564109395153, 0.11371835697, 12.5784529664, 5.87778176
ljy, normal, it, 3, 2, Match, Yes, 1.327, 0, 2.31404983581, 0.14042887588, 0.131333532542, 5.19471190395, 3.91462841293
ljy, normal, will, 1, 4, Select, Yes, 37.436, 1.89, 1.28208849959, 0.195267999309, 0.673091261557, 8.45249552504, 0.225785220778
ljy, normal, take, 1, 4, Match, Yes, 2.52, 0, 0.847883830572, 0.195095137992, 0.245912161905, 16.7317336992, 6.63957686476
ljy, normal, sad, 1, 3, Match, Yes, 1.377, 0, 0.560213259604, 0.0603059211438, 0.193197252651, 3.50393679791, 2.54461641097
ljy, normal, to, 1, 2, Match, Yes, 1.444, 0, 0.391761068216, 0.154975225172, 0.169123253103, 4.33340332822, 3.00097183395
ljy, normal, hear, 2, 4, Match, No, 2.373, 0, 1.77797757386, 0.211640577681, 0.292768466951, 8.16857636019, 3.44229935111
ljy, normal, that, 1, 4, Match, Yes, 2.19, 0, 0.886214996232, 0.269439255956, 0.310478833961, 11.0526775043, 5.04688470514
ljy, normal, news, 1, 4, Match, Yes, 1.776, 0, 0.534562271163, 0.196337065013, 0.141414809553, 6.89119733148, 3.88017867763
ljy, normal, fish, 1, 4, Match, Yes, 2.638, 0, 1.0046957143, 0.220132460989, 0.284560459885, 14.0999850369, 5.34495262962
ljy, normal, are, 1, 3, Match, Yes, 1.061, 0, 0.991979183597, 0.189352766069, 0.355993318825, 3.49933798337, 3.29815078546
ljy, normal, jumping, 1, 7, Match, Yes, 3.435, 0, 0.794543231415, 0.102677413841, 0.546377543704, 13.1130010893, 3.81746756603
ljy, normal, a, 1, 1, Match, Yes, 0.0830000000001, 0, 0.411997561576, 0.155808623267, 0.155808623267, 0, 0.0
ljy, normal, picture, 1, 7, Match, Yes, 4.131, 0, 0.749238279726, 0.0596701007624, 0.224080705037, 15.410711493, 3.73050387146
ljy, normal, is, 1, 2, Match, Yes, 0.813, 0, 0.815770377839, 0.335520525065, 0.2199760399, 5.4751871758, 6.73454757171
ljy, normal, worth, 1, 5, Match, Yes, 2.804, 0, 1.4777023167, 0.339046132102, 0.154573809431, 15.5231279159, 5.53606559056
ljy, normal, many, 1, 4, Match, Yes, 2.057, 0, 0.749798494045, 0.397980143578, 0.152211461651, 13.672439173, 6.64678618038
ljy, normal, words, 1, 5, Match, Yes, 2.207, 0, 0.700917268801, 0.297151985915, 0.872335572027, 13.4017921835, 6.07240243927
ljy, normal, the, 1, 3, Match, Yes, 1.725, 0, 0.546093278536, 0.198352436761, 0.232489032681, 5.3578928748, 3.10602485496
ljy, normal, first, 1, 5, Match, Yes, 3.268, 0, 0.76332198658, 0.179372226604, 0.320482212843, 12.2556352765, 3.75019439306
ljy, normal, time, 1, 4, Match, Yes, 2.323, 0, 0.553204341181, 0.175865997615, 0.0375544563135, 10.665254966, 4.59115581834
ljy, normal, he, 1, 2, Match, Yes, 0.713, 0, 0.227734412759, 0.0478915159606, 0.102944702151, 3.51942101389, 4.93607435329
ljy, normal, tried, 1, 5, Match, Yes, 3.599, 0, 0.691656797904, 0.152510536308, 0.296294802685, 10.4103671344, 2.8925721407
ljy, normal, to, 1, 2, Match, Yes, 1.178, 0, 0.498437022759, 0.28935365437, 0.113789211475, 4.2397163181, 3.5990800663
ljy, normal, swim, 1, 4, Match, Yes, 2.09, 0, 0.56076547259, 0.239222526301, 0.123966947341, 9.41722939299, 4.50585138421
ljy, normal, beautiful, 1, 9, Match, Yes, 5.856, 0, 1.1752441301, 0.336118219575, 0.537895160953, 25.5668663902, 4.36592663766
ljy, normal, paintings, 1, 9, Match, Yes, 5.474, 0, 1.28238186755, 0.644721640141, 0.179125844126, 29.1368232304, 5.32276639211
ljy, normal, in, 1, 2, Match, Yes, 0.813, 0, 1.02258743581, 0.453887317972, 0.479593041152, 2.12046941791, 2.60820346607
ljy, normal, the, 1, 3, Match, Yes, 1.161, 0, 1.19974530503, 0.363636785818, 0.332417309251, 4.498269557, 3.87447851593
ljy, normal, gallery, 1, 7, Select, Yes, 3.699, 3.549, 1.00085104344, 0.335826660789, 0.162363908902, 21.2924026335, 5.75625916019
ljy, normal, machinery, 1, 9, Match, Yes, 6.005, 0, 1.17280338653, 0.0814913285264, 0.153280202495, 24.3520868482, 4.05530172327
ljy, normal, is, 1, 2, Match, Yes, 0.962, 0, 0.716395463802, 0.275463357552, 0.149847350334, 5.44875872068, 5.66399035414
ljy, normal, too, 1, 3, Select, Yes, 1.228, 1.194, 1.17135448065, 0.143039363942, 0.549636471698, 4.28138719551, 3.48647165758
ljy, normal, complicated, 1, 11, Match, Yes, 10.184, 0, 1.57291700088, 0.496024756444, 0.135587406882, 28.2971996509, 2.77859383847
ljy, normal, there, 1, 5, Match, Yes, 2.389, 0, 1.30923861733, 0.0523083062811, 0.194117538538, 7.78581788024, 3.25902799508
ljy, normal, will, 1, 4, Match, Yes, 1.691, 0, 0.240272731422, 0.0473729754185, 0.61441595443, 7.62483355868, 4.50906774611
ljy, normal, be, 1, 2, Match, Yes, 0.813, 0, 0.914111701218, 0.139352299159, 0.123283956154, 3.84315097434, 4.72712296966
ljy, normal, some, 1, 4, Match, Yes, 2.206, 0, 0.735826886665, 0.206572747481, 0.152220016095, 14.7872793602, 6.7032091388
ljy, normal, fog, 1, 3, Match, Yes, 1.692, 0, 1.37903268456, 0.120791943978, 0.35295306836, 8.85304194388, 5.23229429307
ljy, normal, tonight, 1, 7, Match, Yes, 3.914, 0, 0.999368875258, 0.176859781106, 0.169126820916, 14.5655323734, 3.72139304379
ljy, normal, employee, 1, 8, Match, Yes, 4.295, 0, 1.25078758121, 0.433382366509, 0.28461357924, 16.424321964, 3.82405633621
ljy, normal, recruitment, 1, 11, Match, Yes, 7.596, 0, 1.68848326177, 0.0878204701935, 0.205882361615, 33.0996428235, 4.35750958708
ljy, normal, takes, 2, 5, Match, No, 2.985, 0, 1.68568489412, 0.201118824783, 0.171613203059, 17.8183108115, 5.96928335393
ljy, normal, a, 1, 1, Match, Yes, 0.067, 0, 0.487222560796, 0.187742377667, 0.187742377667, 0, 0.0
ljy, normal, lot, 1, 3, Match, Yes, 1.808, 0, 0.900557557094, 0.197464293506, 0.315415680831, 5.18199528289, 2.86614783346
ljy, normal, of, 2, 2, Match, Yes, 1.028, 0, 1.16383407805, 0.140814095676, 0.430317081541, 5.41764702619, 5.27008465582
ljy, normal, effort, 1, 6, Match, Yes, 3.798, 0, 1.38207817955, 0.229902389603, 0.887941021083, 14.4298668531, 3.79933303137
ljy, normal, where, 1, 5, Match, Yes, 2.92, 0, 0.93126439203, 0.154491175013, 0.235739549779, 10.2402444228, 3.5069330215
ljy, normal, did, 1, 3, Match, Yes, 1.974, 0, 0.695619531998, 0.222707758846, 0.117864537131, 9.84735729258, 4.98852953018
ljy, normal, you, 1, 3, Match, Yes, 1.676, 0, 0.570933490523, 0.123523099156, 0.349873116522, 5.9711557973, 3.5627421225
ljy, normal, get, 1, 3, Match, Yes, 1.178, 0, 0.667185542987, 0.26724414706, 0.207074495122, 4.60978273846, 3.91322813112
ljy, normal, that, 1, 4, Match, Yes, 2.405, 0, 0.794775770886, 0.143517832829, 0.160763052627, 11.5906982888, 4.8194171679
ljy, normal, tie, 1, 3, Match, Yes, 1.543, 0, 0.439564840321, 0.0703456034305, 0.336271427369, 8.44315350971, 5.47190765373
ljy, normal, that, 1, 4, Match, Yes, 2.174, 0, 0.91078236572, 0.274092852169, 0.0808655214167, 10.2901321164, 4.7332714427
ljy, normal, is, 1, 2, Match, Yes, 0.88, 0, 0.524572797038, 0.105748490906, 0.0122715312818, 5.62660309147, 6.3938671494
ljy, normal, a, 1, 1, Match, Yes, 0.0500000000002, 0, 0.543842660103, 0.217285573724, 0.217285573724, 0, 0.0
ljy, normal, very, 1, 4, Match, Yes, 1.808, 0, 0.74968851252, 0.269581685463, 0.334496258928, 6.19253426295, 3.42507426048
ljy, normal, odd, 2, 3, Select, Yes, 0.962, 1.908, 1.23208714858, 0.653008686605, 0.345010134757, 5.19144493731, 5.39651240885
ljy, normal, question, 1, 8, Match, Yes, 5.756, 0, 1.47538230045, 0.206209358765, 0.368819041782, 21.8665131313, 3.79890777125
ljy, normal, the, 1, 3, Match, Yes, 1.294, 0, 0.714749484347, 0.110647742932, 0.367482179765, 5.39333527778, 4.16795616521
ljy, normal, bus, 1, 3, Match, Yes, 1.874, 0, 1.21825398502, 0.093981248385, 0.410321181058, 6.63107106328, 3.53845841157
ljy, normal, was, 1, 3, Match, Yes, 0.929, 0, 0.677944144005, 0.126915255289, 0.226274189111, 2.80808436568, 3.02269576499
ljy, normal, very, 1, 4, Match, Yes, 6.702, 0, 0.631535045848, 0.113475671952, 0.243726566767, 5.85221725671, 0.873204604104
ljy, normal, crowded, 1, 7, Match, Yes, 4.943, 0, 0.616282069534, 0.189914818132, 0.401140206813, 18.7204983912, 3.78727460879
ljy, normal, life, 1, 4, Match, Yes, 1.941, 0, 0.866531947189, 0.176996379875, 0.252969047049, 7.2140619894, 3.71667284359
ljy, normal, is, 1, 2, Match, Yes, 0.863, 0, 0.534874490343, 0.296045465076, 0.0687092828808, 5.3395821994, 6.18723313951
ljy, normal, but, 1, 3, Match, Yes, 1.394, 0, 0.333204566644, 0.307487652868, 0.0522510966966, 4.19934953264, 3.01244586272
ljy, normal, a, 1, 1, Match, Yes, 0.0830000000001, 0, 1.47857487905, 0.426788698184, 0.426788698184, 0, 0.0
ljy, normal, dream, 1, 5, Match, Yes, 3.534, 0, 1.72696682848, 0.13075629503, 0.139317017801, 11.7922166765, 3.33679023104
ljy, normal, the, 1, 3, Match, Yes, 1.443, 0, 0.712726751348, 0.0559545268589, 0.0850607431193, 5.38595034091, 3.73246731872
ljy, normal, children, 1, 8, Match, Yes, 5.009, 0, 0.676370996737, 0.154926260334, 0.392102996322, 17.8386055288, 3.56131074641
ljy, normal, are, 1, 3, Match, Yes, 1.078, 0, 0.602084546125, 0.122037605356, 0.150698175576, 3.71169902682, 3.44313453323
ljy, normal, playing, 1, 7, Match, Yes, 4.728, 0, 1.16691555767, 0.535913344118, 0.671763602592, 21.6490856871, 4.57890983231
ljy, normal, insurance, 1, 9, Match, Yes, 6.186, 0, 1.0579368558, 0.0547012083322, 0.240376198027, 27.6053289228, 4.46254913075
ljy, normal, is, 1, 2, Match, Yes, 0.929, 0, 0.641178968373, 0.162774529669, 0.0968654572126, 5.7665121303, 6.20722511334
ljy, normal, important, 1, 9, Match, Yes, 5.274, 0, 1.22583671485, 0.365704078919, 0.111259242151, 22.2345021613, 4.21587071697
ljy, normal, for, 1, 3, Match, Yes, 1.808, 0, 1.17413803512, 0.112874596655, 0.201259884739, 8.78816896326, 4.86071292216
ljy, normal, bad, 1, 3, Select, Yes, 1.227, 3.102, 0.977430182017, 0.107171880776, 0.71615836771, 6.92039367605, 5.64009264552
ljy, normal, drivers, 1, 7, Match, Yes, 6.07, 0, 1.36049304573, 0.140551560664, 0.221403569992, 16.9907823683, 2.79914042312
ljy, normal, saving, 1, 6, Match, Yes, 2.853, 0, 0.698382986336, 0.210128310839, 0.227762682889, 13.4998899038, 4.73182260911
ljy, normal, that, 1, 4, Match, Yes, 1.924, 0, 0.929167912454, 0.240531879037, 0.276210254513, 9.02187137501, 4.68912233629
ljy, normal, child, 1, 5, Match, Yes, 3.168, 0, 0.608643680358, 0.162635789803, 0.150181319278, 12.2799474862, 3.87624604995
ljy, normal, was, 1, 3, Match, Yes, 0.978, 0, 0.623229449235, 0.298564614094, 0.0249798479779, 2.81534713907, 2.87867805631
ljy, normal, an, 1, 2, Match, Yes, 1.194, 0, 0.915755348695, 0.23160862945, 0.168035333933, 5.77592091721, 4.83745470453
ljy, normal, heroic, 1, 6, Match, Yes, 4.163, 0, 3.07429999582, 0.359007096811, 0.123392088097, 18.7091201428, 4.49414368072
ljy, normal, effort, 1, 6, Match, Yes, 3.003, 0, 0.926673030864, 0.562924042568, 0.131635965013, 12.6570289061, 4.21479484054
ljy, normal, the, 1, 3, Match, Yes, 1.526, 0, 0.462555512172, 0.0519863053505, 0.245538030085, 5.10719741132, 3.34678729444
ljy, normal, opposing, 1, 8, Match, Yes, 3.948, 0, 1.40891274501, 0.10539472437, 0.33538682239, 19.6418079523, 4.97512866068
ljy, normal, team, 5, 4, Select, Yes, 2.953, 2.836, 2.40284045296, 0.342933678038, 0.135670876536, 12.3761465908, 4.19104185261
ljy, normal, is, 1, 2, Match, Yes, 2.355, 0, 0.403481973413, 0.247882295979, 0.538935790298, 5.78639840375, 2.45706938588
ljy, normal, over, 2, 4, Select, Yes, 1.725, 2.587, 1.4353638985, 0.781633743108, 0.245956286624, 7.47241688736, 4.33183587673
ljy, normal, there, 1, 5, Match, Yes, 3.466, 0, 1.09321966176, 0.0810385519429, 0.16560024016, 7.9856062419, 2.3039833358
lmy, normal, triple, -1, 6, Undo, No, 2.3734, 0, -1, 0.237206442756, 1.54751660245, 17.1338596206, 7.21912008957
lmy, normal, kids, 2, 4, Undo, No, 1.4276, 0, 0.732747400334, 0.410016008851, 0.0799248283952, 7.17275505265, 5.02434509152
lmy, normal, dog, 4, 3, Undo, No, 1.4773, 0, 1.46182201635, 0.524691112417, 0.300977503726, 9.40486619128, 6.36625342942
lmy, normal, crowded, 3, 7, Undo, No, 3.286, 0, 3.27133142669, 0.31760634057, 0.211214149538, 21.8815730082, 6.65903013031
lmy, normal, disaster, 7, 8, Undo, No, 2.7347, 0, 3.23945043528, 0.0622010971607, 0.256559691553, 22.4465327535, 8.20804210826
lmy, normal, of, 4, 2, Undo, No, 1.8562, 0, 1.72350135067, 0.293277964102, 0.135273626018, 5.56427934002, 2.99767230903
lmy, normal, late, -1, 4, Undo, No, 1.1275, 0, -1, 1.4939320802, 0.0843456000038, 13.087129324, 11.6072100435
lmy, normal, birth, 2, 5, Undo, No, 2.1883, 0, 1.62618375342, 0.395088644126, 0.325788374754, 9.64661533495, 4.40826912898
lmy, normal, the, 1, 3, Match, Yes, 1.4117, 0, 0.787486643687, 0.0979770136512, 0.242597187919, 6.60284832271, 4.67723193505
lmy, normal, postal, 1, 6, Match, Yes, 3.586, 0, 1.68858761041, 0.393934758571, 0.217868829019, 26.1133814693, 7.28203610409
lmy, normal, service, 1, 7, Match, Yes, 3.4533, 0, 1.71811978649, 0.163207384196, 0.415483994091, 15.4804837809, 4.48280884399
lmy, normal, is, 1, 2, Match, Yes, 0.8966, 0, 0.300450997682, 0.179702904072, 0.06467301605, 5.49302579306, 6.12650657268
lmy, normal, very, 1, 4, Match, Yes, 1.5442, 0, 1.03429762008, 0.0964008230515, 0.252741607174, 5.57993082384, 3.61347676715
lmy, normal, slow, 1, 4, Match, Yes, 2.1087, 0, 1.02041507672, 0.378534300038, 0.397315699772, 15.1573827354, 7.18802235282
lmy, normal, do, 1, 2, Match, Yes, 0.9797, 0, 0.481410609627, 0.171601173087, 0.355043122278, 5.83783559458, 5.95879921872
lmy, normal, you, 1, 3, Match, Yes, 1.2288, 0, 0.965958913146, 0.183911892829, 0.172109263417, 5.17574032056, 4.21202825567
lmy, normal, prefer, 2, 6, Select, Yes, 2.6231, 1.8928, 1.91244006423, 0.241256228945, 0.462948680267, 13.7617228765, 5.24635846003
lmy, normal, a, 1, 1, Match, Yes, 1.6768, 0, 0.225042027157, 0.0757569504735, 0.0476403679352, 0.0666995477469, 0.0397778791429
lmy, normal, window, 1, 6, Match, Yes, 3.1876, 0, 0.861805235814, 0.301570120491, 0.243255339929, 24.2389968236, 7.60415259868
lmy, normal, seat, 1, 4, Match, Yes, 1.6606, 0, 0.545302963327, 0.111455043672, 0.120823271997, 7.65974550891, 4.61263730514
lmy, normal, we, 1, 2, Match, Yes, 0.5146, 0, 0.713098210009, 0.0999270218509, 0.43306258709, 1.3225395367, 2.57003407831
lmy, normal, better, 1, 6, Match, Yes, 1.9422, 0, 0.897329248819, 0.0931249300939, 0.184199759826, 8.60531368184, 4.43070419207
lmy, normal, investigate, 1, 11, Match, Yes, 6.0918, 0, 1.71589221008, 0.100057429559, 0.199894788789, 28.8775127188, 4.74039080712
lmy, normal, this, 1, 4, Match, Yes, 1.5937, 0, 1.11192579881, 0.339426218566, 0.366214914859, 8.82914728535, 5.54003092511
lmy, normal, frequently, 1, 10, Match, Yes, 5.6933, 0, 0.838687425087, 0.299668104951, 0.242943957826, 29.926694442, 5.25647593523
lmy, normal, asked, 1, 5, Match, Yes, 2.39, 0, 0.751155591457, 0.266655447954, 0.18801048621, 14.0709961043, 5.88744606875
lmy, normal, questions, 1, 9, Match, Yes, 3.8664, 0, 1.69084162403, 0.154891380349, 0.245241443971, 26.1156175331, 6.7545048451
lmy, normal, the, 1, 3, Match, Yes, 1.5601, 0, 1.37527751766, 0.212728318202, 0.212751816888, 5.8747636722, 3.76563276213
lmy, normal, living, 10, 6, Select, Yes, 2.871, 1.6595, 3.5270697009, 0.172283538938, 0.250836469246, 16.2346639231, 5.65470704392
lmy, normal, is, 1, 2, Match, Yes, 2.1409, 0, 1.74095686508, 0.330824040617, 0.296229589476, 6.32567199875, 2.95467887279
lmy, normal, easy, 1, 4, Match, Yes, 1.1454, 0, 1.03564224339, 0.227689198305, 0.367665576943, 6.77044727373, 5.91098941307
lmy, normal, that, 2, 4, Select, Yes, 1.9917, 1.9246, 1.59227520214, 0.19167490588, 0.399202722236, 9.88130836159, 4.96124334066
lmy, normal, land, 2, 4, Match, No, 8.6626, 0, 1.40207739928, 0.63421732645, 0.0832375408395, 16.0665765646, 1.8547060426
lmy, normal, is, 1, 2, Match, Yes, 0.8133, 0, 0.969126894583, 0.236103167522, 0.170685155643, 5.75460014449, 7.07561803085
lmy, normal, owned, 1, 5, Match, Yes, 2.5888, 0, 1.23481080578, 0.156116259797, 0.18541839278, 18.908871152, 7.30410659455
lmy, normal, by, 1, 2, Match, Yes, 0.6804, 0, 1.00292300321, 0.0811870758803, 0.259147163998, 2.35155468444, 3.45613563262
lmy, normal, the, 1, 3, Match, Yes, 1.1285, 0, 0.966725417472, 0.132707732744, 0.159512930567, 6.65793196087, 5.89980678854
lmy, normal, government, 1, 10, Match, Yes, 4.5304, 0, 1.09586188395, 0.160950358002, 0.118358931328, 30.275612886, 6.68276816308
lmy, normal, we, 1, 2, Match, Yes, 0.3818, 0, 0.879337711648, 0.137551651804, 0.293703361496, 1.14325361309, 2.99437824277
lmy, normal, have, 2, 4, Select, Yes, 1.8254, 2.2736, 1.42898249444, 0.218461603441, 0.162601783733, 13.019176733, 7.13223224115
lmy, normal, enough, 1, 6, Match, Yes, 3.5351, 0, 2.03626769746, 0.230505387633, 0.384091387264, 13.5157311482, 3.82329528108
lmy, normal, witnesses, 2, 9, Match, Yes, 4.5799, 0, 2.15772917673, 0.185576721183, 0.379962951815, 19.6128506294, 4.28237529845
lmy, normal, can, 2, 3, Select, Yes, 1.2447, 2.4555, 1.20727474131, 0.183226458933, 0.306860822923, 9.04788965691, 7.26913284881
lmy, normal, we, 1, 2, Select, Yes, 1.5929, 1.8585, 1.24033228779, 0.334839090552, 0.549383502259, 1.16839977407, 0.733504786281
lmy, normal, play, 1, 4, Match, Yes, 3.4017, 0, 1.5240031701, 0.245795512286, 0.288671436628, 14.1713222735, 4.16595298631
lmy, normal, cards, 1, 5, Match, Yes, 1.7755, 0, 0.8236534045, 0.0408942102993, 0.221282008787, 8.93799430782, 5.03407170252
lmy, normal, tonight, 1, 7, Match, Yes, 3.1035, 0, 0.814566649774, 0.167467838686, 0.0133848109811, 14.9525142213, 4.81795206099
lmy, normal, he, 1, 2, Match, Yes, 0.7138, 0, 0.62161043949, 0.152533638972, 0.279941478474, 3.61011795684, 5.05760431051
lmy, normal, underwent, 1, 9, Match, Yes, 3.4367, 0, 1.30033270329, 0.356497994107, 0.0571240271077, 20.2095476319, 5.88050968426
lmy, normal, triple, 1, 6, Match, Yes, 3.0044, 0, 1.1632574673, 0.197390425447, 0.118107378995, 16.4145222531, 5.46349429274
lmy, normal, bypass, 1, 6, Match, Yes, 9.6602, 0, 0.954685417727, 0.184206354149, 0.428399739444, 15.6292193457, 1.61789811244
lmy, normal, surgery, 2, 7, Select, Yes, 3.3531, 2.274, 1.5262753353, 0.187977182437, 0.756380351211, 16.5029306318, 4.92169354682
lmy, normal, file, 1, 4, Select, Yes, 1.9089, 2.3569, 1.4709404777, 0.0220722428403, 0.480470084443, 13.5157135215, 7.08036750041
lmy, normal, all, 1, 3, Match, Yes, 2.3076, 0, 0.908702060132, 0.10923103038, 0.531287925863, 8.69056278528, 3.76606118274
lmy, normal, complaints, 2, 10, Match, Yes, 4.731, 0, 1.99755304954, 0.536815740459, 0.196072563486, 33.6929423256, 7.12173796779
lmy, normal, in, 1, 2, Match, Yes, 0.7137, 0, 0.990149968093, 0.0553565056159, 0.361824207074, 2.99933552245, 4.20251579438
lmy, normal, writing, 1, 7, Match, Yes, 2.6891, 0, 1.23442741015, 0.12675925014, 0.446933471413, 17.7559313265, 6.60292712301
lmy, normal, the, 1, 3, Match, Yes, 1.0458, 0, 0.680886242316, 0.163489414095, 0.148528422829, 5.34614233395, 5.11201217628
lmy, normal, kids, 2, 4, Select, Yes, 1.5604, 1.3608, 0.72103699542, 0.110110794516, 0.233375515639, 6.94036566159, 4.44781188259
lmy, normal, are, 1, 3, Match, Yes, 8.1321, 0, 1.09398710252, 0.289679767153, 0.0975525160157, 4.16973165988, 0.51274967842
lmy, normal, very, 1, 4, Match, Yes, 1.3608, 0, 0.772398293392, 0.226517141181, 0.259640775667, 5.77544293662, 4.24415265771
lmy, normal, excited, 1, 7, Match, Yes, 2.7554, 0, 1.19586678034, 0.197064319581, 0.166378012129, 14.6790717381, 5.32738322498
lmy, normal, make, 1, 4, Match, Yes, 2.174, 0, 0.771473760937, 0.291491772103, 0.394337520682, 17.3651995868, 7.98767230304
